[(-6861.8558324790565, -2994.0629354897965, 1321.4004695284887), (-6892.793139917804, -3004.1736049128153, 1131.5882357913447), (-7194.872282114785, -3182.426629028418, 1386.6821102832755), (-7225.952566343986, -3198.4976547802635, 1198.0054501699897), (-7041.243557972685, -3444.300756013229, 1370.6061426069164), (-6709.6982016987595, -3249.126713880825, 1304.2964005705255), (-6743.605506055669, -3257.1446435756784, 1113.7489699802443), (-7076.3399120889335, -3454.825969734163, 1179.084781675881)];
[(-6885.958084367283, -3033.1355402915833, 1390.7903938172137), (-6857.919929221665, -3010.0726160130225, 1201.660834827147), (-7237.378736138176, -3182.5905241820187, 1321.4415460231435), (-7210.319272238425, -3165.516917840403, 1132.2341957749607), (-7108.522532192208, -3457.2868757957235, 1302.0437854030886), (-6757.616013410799, -3300.80898747064, 1371.2644284228788), (-6731.994739750661, -3275.184978425757, 1180.9770765405167), (-7083.938179872735, -3433.8099555577064, 1110.0349061131708)];
[(-6904.217971172786, -3053.061514718638, 1412.8101484956517), (-6835.981752468623, -3027.1058148597212, 1234.6019926614786), (-7248.585520086809, -3156.779299947034, 1266.878172310175), (-7181.949252604909, -3136.6458730296326, 1088.055922618949), (-7149.720788338846, -3444.1421352438797, 1257.5698046294729), (-6805.049279487247, -3333.3902693522705, 1403.678623889391), (-6738.64554134172, -3304.563818675261, 1224.0069925961682), (-7084.214180401947, -3417.2628155381735, 1075.885043634611)];
[(-6929.309193044142, -3071.5997082621734, 1407.9559462015388), (-6836.293023497246, -3055.5107897954563, 1240.0953921412718), (-7263.07735154336, -3129.601843128555, 1218.5434383935356), (-7172.320039417709, -3119.076022674229, 1049.7967009214312), (-7202.359547322645, -3427.513458147176, 1217.997645457009), (-6867.392753275579, -3362.57792301644, 1407.715422803133), (-6775.617184030003, -3343.4073409007146, 1238.2101147420087), (-7111.466988545501, -3410.162296865865, 1046.3571902894296)];
[(-6955.000810170335, -3096.5785897055307, 1398.1108944585703), (-6838.198199540402, -3102.2707397405347, 1245.098554165257), (-7264.169911285443, -3106.3772490371925, 1163.6733066401644), (-7150.378911998415, -3117.218023111905, 1009.5395007872312), (-7254.623711946463, -3410.0109688952225, 1176.0714615703741), (-6943.168123481801, -3393.5615081597666, 1410.8842455785752), (-6826.83285011826, -3396.075144076286, 1256.0226893555698), (-7139.15782036535, -3414.2547174485926, 1018.9963700739986)];
[(-6985.617703017753, -3114.062547907524, 1409.5407546671408), (-6836.447992215217, -3136.779500109049, 1289.8730306736315), (-7225.774155161486, -3084.3851764933243, 1106.0829132611016), (-7079.899754537374, -3111.80966878988, 984.4617782852226), (-7259.8620000395795, -3386.4251748433962, 1113.0210852518308), (-7016.723106258513, -3409.8159061047277, 1417.567574149697), (-6867.1244475837375, -3429.337321602599, 1296.0707781031795), (-7110.780016158229, -3407.5643353881915, 989.1232892162973)];
[(-7022.356375498196, -3111.461070531314, 1403.5636461180652), (-6848.809301861235, -3160.33983331579, 1335.885684529882), (-7151.85399644734, -3064.97839959028, 1040.6418131266705), (-6981.498341366581, -3118.1667451835224, 970.1216409555236), (-7229.88361778855, -3358.8257000455483, 1038.791891286066), (-7096.996981608945, -3399.438154426242, 1403.626076022206), (-6922.026030795807, -3445.3071841206806, 1334.318686255033), (-7054.903527941955, -3406.347939412474, 967.0522870786917)];
[(-7041.395085601978, -3100.0690677896782, 1373.223354493096), (-6867.273735099265, -3181.688346452922, 1362.827424826713), (-7058.141502661821, -3084.1900799780924, 985.7831079351633), (-6887.026093979432, -3169.959481868363, 972.1350084765177), (-7182.639148085876, -3361.564380984447, 987.2368711277013), (-7162.1776472818265, -3371.9139002815723, 1376.962962521648), (-6985.74515210784, -3450.9997289863045, 1365.1594827521571), (-7005.829820370774, -3442.595779889308, 973.2604655291519)];
[(-7045.557258737446, -3080.8467550309656, 1335.1985032269781), (-6884.1509193874645, -3177.0520220203302, 1377.3952676191566), (-6978.50162171543, -3132.567083286977, 956.4227403014756), (-6819.824002427612, -3233.1717530552787, 995.4516727228244), (-7132.713527323449, -3394.1015393639427, 972.4444897560941), (-7195.984675192922, -3336.858625783155, 1353.4067222281599), (-7031.737610718228, -3431.01877019643, 1394.3833595404003), (-6967.876370293687, -3490.585871511928, 1011.7185422755748)];
[(-7045.061822098482, -3070.68983575803, 1299.9021471703757), (-6903.5842854476705, -3162.76283285955, 1392.6097333323896), (-6895.794042651661, -3182.1664885619343, 959.4104214415595), (-6756.494938770531, -3279.0155550926443, 1049.0717953883895), (-7064.5335402166575, -3434.500814627304, 976.5174332485881), (-7210.30602286676, -3317.3151406193883, 1319.1982074209575), (-7065.668985575858, -3407.6218848092803, 1411.106505128146), (-6919.067067251834, -3527.380857635459, 1067.2685695664209)];
[(-7038.091691987346, -3074.70922829115, 1263.8306225781505), (-6925.831431947959, -3151.076964994779, 1400.4089133519033), (-6806.069999073284, -3221.6838110598137, 989.591793401092), (-6695.141752281982, -3303.21562783252, 1123.272872561678), (-6974.416082186403, -3474.8315818443434, 993.3444524065484), (-7203.608223735343, -3321.8319818620553, 1269.8843166856589), (-7088.082698314511, -3396.4530371383407, 1406.2949719718056), (-6857.799092707812, -3552.1210401101, 1129.1744317739044)];
[(-7019.237832335453, -3096.093659121805, 1231.993589451183), (-6934.701238115884, -3156.9802397596113, 1393.9640041571324), (-6731.843134404717, -3251.462624743905, 1022.4528976656638), (-6647.858935805365, -3317.7667953258865, 1181.7436863417486), (-6889.3756308519905, -3511.3264085503656, 1012.8296741310819), (-7174.6584385666665, -3349.654766533751, 1224.698057020368), (-7086.947309413642, -3408.6594252971513, 1387.017260618765), (-6800.394272590472, -3572.980117596624, 1175.0150740034962)];
[(-6997.545588709523, -3129.1620037177067, 1208.1366849060944), (-6946.845985936252, -3178.4257628766454, 1387.275343537301), (-6657.971350168209, -3261.467479476293, 1074.618420258461), (-6606.73604924565, -3316.2326491391805, 1251.2504222828927), (-6786.278509209338, -3535.0437745979075, 1040.979697205358), (-7124.871943400454, -3396.2178436257723, 1176.9725613211804), (-7071.332766408456, -3443.304643360708, 1357.0800448071348), (-6731.2483788102, -3584.651778683666, 1221.3506942306049)];
[(-6983.980187874113, -3161.7730021380808, 1181.4731268209648), (-6958.089187043549, -3199.058009331504, 1368.629508006869), (-6609.853198991593, -3239.3652677430814, 1113.275136387846), (-6582.140704432576, -3282.0334927744343, 1298.3010378880933), (-6685.725131199482, -3530.701079204613, 1070.7877869128574), (-7060.354004827434, -3446.474204692603, 1141.2948967120008), (-7032.213229427351, -3481.133177004236, 1329.7867219673292), (-6655.784351130922, -3567.6003455878636, 1259.9040467063094)];
[(-6962.39449640236, -3174.741886487372, 1172.6865045803816), (-6948.875743756544, -3207.2551018795502, 1362.0226101064763), (-6576.828594659521, -3204.019968925528, 1139.1565374895945), (-6560.6331342747735, -3241.6504750206122, 1326.6259912199098), (-6610.822414581846, -3502.9428808672565, 1095.2498987468748), (-6997.937103901825, -3467.135839320366, 1130.9190025538583), (-6982.650747661175, -3496.7476118003087, 1321.7377281375434), (-6593.528594128377, -3534.5412064728835, 1286.8887139228311)];
[(-6938.310875680338, -3178.775887426508, 1168.0521931656174), (-6932.94505454782, -3214.7537758839826, 1357.1680999787163), (-6551.3749277432335, -3149.0531729436702, 1161.7544293624128), (-6542.468460869466, -3189.6305664399524, 1349.0971473763866), (-6536.6981124510385, -3448.194066521056, 1109.4323796613573), (-6926.2944635446265, -3471.7620301058428, 1117.8849641812649), (-6919.725248074032, -3504.6542471358507, 1308.6656321139815), (-6527.90457055559, -3482.7749761514788, 1301.1347536661306)];
[(-6917.0535253141425, -3181.558040698128, 1178.6036358328777), (-6907.730378635902, -3229.5885102278703, 1364.867372606287), (-6541.050362166339, -3085.436363731357, 1183.5809755919076), (-6527.423856502998, -3137.2501318356058, 1367.8438198829772), (-6474.230315127367, -3373.0594437163563, 1111.1494549950708), (-6853.943449952735, -3463.7460312592225, 1108.6816707741873), (-6843.988307668005, -3508.65784683429, 1296.8468635005352), (-6461.803009463312, -3419.3146282784455, 1300.1705804389205)];
[(-6894.538958232081, -3186.446895862464, 1209.4969017365902), (-6863.046432998031, -3247.964904978125, 1389.2516850188538), (-6541.81992257491, -3024.6559340141407, 1202.0473419909276), (-6505.591159369892, -3088.927838276982, 1379.190625936585), (-6431.37587724586, -3288.0510401722, 1097.8196541836232), (-6788.499174610627, -3445.4066325811773, 1108.5145078513729), (-6756.788843699505, -3503.9199428710986, 1290.429221996008), (-6396.939621409814, -3347.507146821832, 1280.3082334291814)];
[(-6859.659046868781, -3207.4513095581597, 1250.57045535038), (-6789.186004991138, -3278.7685270036345, 1414.9950020834403), (-6550.5432300075545, -2975.042480200149, 1217.7668397906593), (-6475.356772166323, -3047.77548659663, 1378.6396166853447), (-6408.798558306741, -3197.346381903625, 1066.3478735606736), (-6722.533168806384, -3426.6984953393116, 1103.5017981886274), (-6652.0943345962405, -3495.2662813771544, 1270.4123884544529), (-6335.4472751324065, -3266.314202643085, 1233.3388758575895)];
[(-6796.548124632108, -3251.3486357876172, 1284.0689135311973), (-6681.888785924179, -3315.9256657333444, 1424.6785503078931), (-6565.805099599016, -2942.9453685657213, 1236.23994159397), (-6446.957320127935, -3007.3012870051493, 1372.4627924105635), (-6403.543810502018, -3104.691353564644, 1036.3705082140095), (-6638.645390171762, -3411.78858778158, 1089.5752810369183), (-6524.245321365495, -3473.962545241308, 1232.995429763725), (-6286.258497685112, -3166.4798407640997, 1179.3715716227957)];
[(-6707.495812658726, -3295.9362687664384, 1295.529782820347), (-6558.452029247807, -3341.1072992272416, 1408.815065790792), (-6577.152494425075, -2931.405691739778, 1267.7699702203747), (-6424.903568220756, -2974.6736431212826, 1376.2655593513095), (-6413.049610134977, -3016.376742035175, 1026.3399721221986), (-6546.999821281789, -3381.518631642471, 1060.117971852442), (-6398.374749948877, -3424.79904242968, 1176.564139686678), (-6261.851636727539, -3058.424001493003, 1142.073142382803)];
[(-6602.773630466008, -3324.394347681616, 1275.4005149867687), (-6437.918373302165, -3341.4556528412804, 1373.4804964086525), (-6574.670238116848, -2937.711923497651, 1293.550764484102), (-6407.640736163351, -2951.4959722780923, 1387.008185186655), (-6415.55719074742, -2944.5747111345177, 1034.5638530291349), (-6446.45140696258, -3333.5620366395797, 1022.4551834528313), (-6282.218272108201, -3349.3241955166172, 1123.9507378054245), (-6249.232052350076, -2958.377102941523, 1135.402378437387)];
[(-6497.095968948259, -3317.449004232469, 1260.4018638336352), (-6318.949606213815, -3312.7922285045024, 1333.4101824578352), (-6544.835569375504, -2942.950444480406, 1350.481210444342), (-6365.965740976049, -2933.8892274639875, 1419.3769493729585), (-6429.934326972853, -2870.5701726276943, 1078.4571660233153), (-6383.488867823387, -3248.9147964372187, 994.1341155752705), (-6205.673126247041, -3243.7184421090587, 1070.7948991562666), (-6250.591815857237, -2862.9103990190206, 1154.6185569245413)];
[(-6388.743963388659, -3278.0423948090593, 1247.8681089591023), (-6204.519356019579, -3249.929323081979, 1296.4373990692327), (-6483.488279905196, -2936.3249225828054, 1405.6502785925813), (-6299.958813718513, -2903.209008202135, 1450.8544295518961), (-6427.5495690040525, -2805.2460177024964, 1137.0847161680313), (-6332.494795387745, -3151.767759371996, 984.4430297218718), (-6148.095596232926, -3123.715391339095, 1036.7145878458632), (-6242.158462122877, -2774.43843491593, 1189.0846798336097)];
[(-6263.194700938907, -3236.907158895074, 1252.301652604713), (-6084.200168345015, -3167.0592841062426, 1265.349962572031), (-6396.500327346832, -2936.4995605975523, 1458.7657275529712), (-6220.042858039731, -2861.8153697445305, 1469.166553017886), (-6432.099995237566, -2783.1342560474277, 1198.669539559693), (-6296.279059230307, -3088.36394494799, 996.6801283673817), (-6116.294866732403, -3018.708131496121, 1013.295599866482), (-6251.862661281679, -2710.5548303802025, 1215.091972609952)];
[(-6149.708176195605, -3174.9839220858426, 1259.521077582592), (-5994.057285264858, -3070.9274719282257, 1214.4313665934367), (-6259.32189141779, -2902.7340563922626, 1513.5040956293738), (-6107.840705160895, -2794.49130181938, 1467.0272164240382), (-6410.63645570365, -2764.6519976595214, 1288.8365018526438), (-6296.249879598509, -3041.041949329454, 1037.9649855322903), (-6138.430030642245, -2936.906971723907, 995.8803386356391), (-6253.2119323126535, -2657.6054317620506, 1246.628468805884)];
[(-6095.373624789201, -3102.1485137519994, 1270.707486585495), (-5975.853228797349, -2997.987067017179, 1161.3763626541759), (-6095.494136068243, -2821.9145346638225, 1539.2432045683606), (-5980.450655593982, -2713.6722213571225, 1430.2856751434904), (-6330.750160972356, -2694.1791264558196, 1395.1024808343373), (-6324.883068157565, -2978.3759230136875, 1127.50208859586), (-6202.135750420991, -2873.997300704848, 1019.9822532942426), (-6208.490955519461, -2586.900555705052, 1287.5526745644058)];
[(-6099.2212595453575, -3021.4445144905358, 1318.3042838147205), (-6018.73671390836, -2953.600741657875, 1157.0359139914299), (-5966.673678928092, -2714.143848349465, 1514.8748025933455), (-5889.705573185457, -2641.5009295278223, 1354.8058766537627), (-6222.877170959747, -2567.05479416649, 1443.021752465594), (-6350.234739930654, -2879.093232011861, 1245.9829877240345), (-6266.076518711452, -2811.3627025031287, 1085.1965300741797), (-6138.852382978387, -2496.410077294379, 1281.8630577831564)];
[(-6092.192678439324, -2949.2725063644193, 1350.545150041496), (-6049.702092422691, -2910.6707351074997, 1166.7178396117965), (-5892.248843237486, -2636.3622001283097, 1463.4704900106065), (-5852.496210790524, -2592.5002764824267, 1280.9355512300858), (-6146.585498832316, -2472.4096546427513, 1433.962720661502), (-6341.9884745291065, -2790.610577180973, 1320.0414238698017), (-6295.839225754703, -2752.4573402099586, 1135.8217367131529), (-6100.440923800449, -2431.412100882816, 1248.9955758226688)];
[(-6068.297184590517, -2905.0681517836542, 1342.5543736352224), (-6059.007710449808, -2874.6402279639155, 1152.6178741775493), (-5836.512280226302, -2599.8269731132373, 1403.7598500560537), (-5829.425026454287, -2563.9621314473447, 1215.3809022560397), (-6083.999668687485, -2423.577230518973, 1414.9088764905578), (-6311.759175917819, -2734.372370297385, 1352.1060116327274), (-6298.972813678683, -2704.5994859482453, 1161.1285258179746), (-6071.224810583779, -2390.988984513396, 1223.0814146616774)];
[(-6008.960242086724, -2875.6071219908536, 1320.9930644217247), (-6042.329710513807, -2845.5961093266596, 1133.7129416115638), (-5773.816644519347, -2566.937497820399, 1329.541808696536), (-5809.067883782576, -2531.516870970797, 1144.2693786590999), (-6015.237511563578, -2394.1812989450214, 1395.188900848897), (-6246.728578493106, -2708.3518465617603, 1384.1905000530778), (-6276.908706360876, -2678.9492396787896, 1195.1218289828225), (-6045.657453828057, -2361.9662283005664, 1205.2947665924673)];
[(-5948.516697374332, -2857.6579971162864, 1271.9572713394984), (-6020.331190872042, -2813.9412928892475, 1098.6957493583666), (-5720.330878922615, -2544.0229798062874, 1257.575422862632), (-5793.633157478516, -2495.127853958237, 1087.1078698362414), (-5944.901161728405, -2383.9581161330357, 1385.5820926111594), (-6169.957569704894, -2702.777037439312, 1396.3672919074504), (-6239.015863232477, -2659.4343353923446, 1220.6553740867525), (-6014.3980113599255, -2337.7546376866276, 1209.3481788495155)];
[(-5888.707705519691, -2842.455411193798, 1214.6571654302493), (-5985.723506242984, -2782.1570757660243, 1059.608554154032), (-5659.569480782085, -2529.8646295657713, 1194.0366272119682), (-5757.521470195917, -2464.6704984640014, 1042.4507537021107), (-5858.416240913154, -2381.7207811737303, 1369.967426594255), (-6085.1217318568815, -2699.1436288621594, 1386.0785413716462), (-6179.803251816558, -2638.996619048152, 1228.154310240193), (-5953.557282319338, -2318.6744583682353, 1211.8652150036114)];
[(-5839.048215177298, -2829.6768486771966, 1157.1426120771437), (-5953.51791170781, -2748.6638615093934, 1025.151660908561), (-5597.803024532129, -2526.4062885698045, 1135.4572540247839), (-5712.428582886315, -2440.8762118789127, 1007.5169110471674), (-5760.930555338941, -2390.5830816495322, 1353.1261428377763), (-6000.685931969638, -2698.253188298598, 1369.5175042596925), (-6113.265665822345, -2617.168358389885, 1234.338476025907), (-5873.825242225102, -2306.5806205742697, 1218.1396913132799)];
[(-5807.547798603383, -2807.9687485795857, 1087.940264486108), (-5933.152685506026, -2694.069432812909, 996.6255068722229), (-5539.196517754033, -2528.1408322540033, 1069.8721516203188), (-5663.681430090809, -2410.5650224641126, 983.2547194213346), (-5643.041159815468, -2421.7334353661176, 1335.0740298282121), (-5911.4185131581, -2705.006435224081, 1346.9994498339254), (-6035.740522146524, -2590.605293377123, 1252.2432752852653), (-5767.283155152857, -2304.4859403652526, 1241.0531949052727)];
[(-5795.220500698986, -2772.5610354775586, 1036.2137205513598), (-5914.613673206395, -2626.2160490574292, 998.5780723925477), (-5492.005389132454, -2530.891003968972, 1018.9301624839709), (-5608.861963541778, -2382.2216046154504, 986.2943735220026), (-5527.5298967159915, -2477.0000088563206, 1316.03628831956), (-5832.442008394825, -2720.569208054422, 1326.7536215507762), (-5951.125993710577, -2573.098591853398, 1285.658064896043), (-5645.5341970739155, -2326.9621713344186, 1276.2041618662993)];
[(-5780.367423095598, -2717.6704871640904, 999.8821080691116), (-5879.7095142708185, -2553.6199688089337, 1017.3921923739896), (-5448.117883152832, -2517.094668918142, 995.1795838614821), (-5544.024923373624, -2352.4134247927213, 1017.6533792102862), (-5439.574658129367, -2538.5112107748837, 1298.3406384899), (-5774.556283304288, -2739.0014219658688, 1296.5523740236013), (-5873.441139000984, -2573.055738349415, 1310.909643708787), (-5537.25225428832, -2370.513040339285, 1314.4237920332948)];
[(-5766.404404053553, -2654.489742792409, 985.4237245638943), (-5844.489107039479, -2490.524910029149, 1049.5044508436533), (-5414.5459015454, -2490.819919163857, 992.5168506203352), (-5488.775639595668, -2327.7385524422302, 1061.2013308555665), (-5385.338985951507, -2583.704906930385, 1280.5404870313437), (-5740.390468337131, -2745.5054553543214, 1267.4546449291774), (-5818.0448487294725, -2579.0086118826453, 1328.862414061036), (-5461.428393380817, -2415.7432620702866, 1343.9617281256885)];
[(-5767.047420049092, -2585.82850639291, 995.1339263411024), (-5820.398495781074, -2438.703907800384, 1107.3660158309347), (-5402.814531376016, -2451.815433908804, 990.9591684593578), (-5451.876653897308, -2306.94782144621, 1106.8445730670232), (-5347.479673336453, -2615.936449840399, 1240.840391478696), (-5715.423367680139, -2746.4324348826644, 1240.1713932668054), (-5768.433570149262, -2596.216425891382, 1350.3865685686453), (-5398.55436974877, -2464.912268342605, 1353.1170047083056)];
[(-5783.137740098313, -2529.8944925727646, 1054.785064904972), (-5803.566615067946, -2414.898451092348, 1207.9078855925977), (-5416.2771943734315, -2410.3568700087376, 1012.7538125644014), (-5432.017993400154, -2298.6071551353243, 1167.9548836937597), (-5329.732639131657, -2634.624010783972, 1198.905819077418), (-5700.830726285574, -2749.4102995782832, 1237.9254230422346), (-5721.0471659084415, -2630.9210004732104, 1389.8263689131056), (-5347.61512198516, -2515.940633329055, 1352.5854814009936)];
[(-5788.446827283395, -2492.8996971963766, 1123.7061761683358), (-5781.914724388048, -2437.312150528512, 1307.9760407453684), (-5434.902620175159, -2343.8153100935724, 1065.2008897958676), (-5423.383863862424, -2291.687068608448, 1249.518845244232), (-5316.572552874904, -2611.6841323823064, 1146.9478727413043), (-5674.826762152777, -2755.5537951197375, 1204.979360371238), (-5668.307077673834, -2696.259463337479, 1389.272582500247), (-5307.443334620529, -2552.6590980787637, 1332.5702544427845)];
[(-5780.331304510896, -2489.514291502789, 1176.8619189634335), (-5754.893978456096, -2487.2212438637075, 1367.7433247622491), (-5448.202143243069, -2294.399078991828, 1129.292985052042), (-5417.579276056126, -2294.9078373549487, 1318.726681046624), (-5302.029818622014, -2560.7517392468417, 1117.9707992086678), (-5639.247455205565, -2751.241898069089, 1167.0623142282468), (-5614.081054758461, -2745.417857296734, 1359.039001947146), (-5274.096518279099, -2555.286839912109, 1310.877075664915)];
[(-5757.239255948403, -2496.596624306643, 1198.351067656775), (-5727.097149391571, -2526.711199289966, 1386.1610580457739), (-5442.1026237231845, -2270.5502177744593, 1183.0391600431467), (-5406.617981425061, -2302.7426769020053, 1368.8552781391945), (-5276.621689814604, -2518.1511744934724, 1121.8173767720646), (-5597.139523664514, -2740.3378397400993, 1139.5265791477555), (-5567.505062786603, -2767.2088371056484, 1329.0577481383941), (-5244.177923543742, -2545.3236439661096, 1312.1644934350722)];
[(-5708.423663416696, -2476.508705464216, 1220.9661590400008), (-5672.052494855893, -2518.7501706161456, 1405.3050410572394), (-5382.49112338265, -2266.4719162767938, 1203.7889670131324), (-5340.986019184117, -2310.946821785967, 1385.7847172750764), (-5233.322721952352, -2518.3828334955865, 1121.7648376179736), (-5564.314739195609, -2724.4304825666177, 1141.786393790745), (-5528.202639911996, -2763.5095223089106, 1328.0417580841058), (-5194.38972857915, -2557.953336419843, 1308.6909278630862)];
[(-5649.669804985726, -2460.1018269374467, 1266.2880693839677), (-5582.888096161546, -2505.266772201117, 1441.18334602081), (-5329.67119906486, -2251.719524375334, 1196.8601385581883), (-5258.246176933216, -2299.1127072001204, 1368.544431500843), (-5198.65668854508, -2503.250159349148, 1087.2890762047998), (-5523.125780001176, -2707.6565673372443, 1160.433050263484), (-5456.248203625503, -2749.686254637697, 1337.303655377629), (-5128.889430150597, -2545.797424721001, 1264.334905736294)];
[(-5585.5207476325195, -2457.6844835360025, 1320.326290528771), (-5475.276652887193, -2480.3367886599567, 1476.5989348091452), (-5306.8510740688225, -2245.3123427442865, 1153.341811481824), (-5192.745973855588, -2270.3429299579807, 1305.5805707287852), (-5189.81520768493, -2501.855100308222, 1039.6461672223315), (-5472.173465321443, -2710.0503606110606, 1210.937614206543), (-5361.566929984994, -2729.365965581201, 1368.7837973577562), (-5076.335187580989, -2521.5461501331074, 1196.9913720523598)];
[(-5517.427882998379, -2463.817001882628, 1385.2812854454132), (-5367.723388478834, -2450.130796076665, 1505.6527056219236), (-5329.606007412064, -2245.2335024700897, 1125.3068131852656), (-5176.917829032621, -2233.991326418302, 1240.9920657837574), (-5207.945248339322, -2499.223858790914, 1010.7387609185785), (-5398.797007031873, -2713.5367027438465, 1275.4231446642098), (-5248.856228950279, -2696.303204763925, 1396.844252407319), (-5055.342970398822, -2482.080167949539, 1130.9119880563496)];
[(-5439.4553705314465, -2465.6374049780434, 1466.1460095002308), (-5264.364921307767, -2410.3447885203786, 1524.2329087111646), (-5391.813752881645, -2270.772936697777, 1133.8800848845794), (-5215.011336165803, -2218.24791981243, 1186.84395986197), (-5267.554605898923, -2520.878918545026, 1013.6929714419672), (-5317.2939008704625, -2711.19764869531, 1350.9124776508402), (-5142.3248904014035, -2652.23274317802, 1409.4897862499647), (-5090.508205025129, -2461.8396992746634, 1070.1899484812957)];
[(-5330.426714483153, -2438.199103105323, 1531.2660728934893), (-5156.50232506507, -2358.0813743049493, 1510.7847887188514), (-5433.7539812275, -2305.621911623288, 1181.4242605882523), (-5259.657717933785, -2229.02355879317, 1156.0012895017135), (-5324.439363829289, -2562.113135595124, 1060.1772134042908), (-5221.966008539172, -2689.4961152648625, 1414.6980164950023), (-5048.52850397935, -2605.703719169044, 1394.1899166687235), (-5149.836020322765, -2478.457967153803, 1036.9726638849047)];
[(-5221.888680738164, -2382.204934634493, 1551.9889932108867), (-5071.617792867267, -2305.5817729554997, 1459.061182213142), (-5445.318366671009, -2325.0258197767644, 1239.8155579874983), (-5296.22906942571, -2252.851553378354, 1142.9321191305764), (-5361.579983224738, -2599.319999948972, 1138.8756458428022), (-5137.833536332815, -2650.4733244042573, 1454.6810871804253), (-4988.329367907062, -2570.2648301268964, 1361.2069364274798), (-5211.857891315935, -2519.778884462023, 1042.5456295937406)];
[(-5125.3421182394995, -2318.1276399646513, 1522.5983873952991), (-5017.002271749195, -2268.58595944538, 1371.2837276368707), (-5440.779261221678, -2322.61230380717, 1296.4970251512934), (-5334.670224168201, -2278.229869878922, 1142.8929372428745), (-5383.696364119295, -2614.927086054142, 1235.4078203715483), (-5067.014478328421, -2603.786027725091, 1463.4443786451802), (-4959.722123142078, -2550.8394376571514, 1311.1048732349063), (-5277.106330164175, -2563.258782925708, 1080.5145764831364)];
[(-5049.91332360929, -2286.418609308709, 1474.71264932089), (-4983.460594794203, -2259.08942925199, 1296.0364688868956), (-5413.104612636265, -2300.2962374757876, 1338.543532401835), (-5349.4953615821505, -2278.231396796994, 1158.8489303845708), (-5379.2642065384325, -2599.9747701958527, 1299.996367211638), (-5014.245214395627, -2579.337283802542, 1436.9176636138213), (-4949.005056028162, -2548.6890888385005, 1257.1213186244531), (-5315.38658785165, -2570.8413134379452, 1118.0791953524606)];
[(-4995.841423933315, -2277.2478372104515, 1426.5919020929596), (-4958.905031427433, -2260.759609089212, 1238.3052378118725), (-5376.913334703965, -2275.8232312214345, 1352.9393480943631), (-5343.207348307163, -2264.4653935326382, 1164.370925467343), (-5364.84690106024, -2578.219616583629, 1323.7999022980166), (-4981.515363297375, -2572.9746765733594, 1397.5673384652362), (-4945.796043762188, -2553.150451810347, 1208.2172761087888), (-5330.89849389972, -2559.91236124517, 1132.65776685364)];
[(-4940.790889446377, -2257.4165414033187, 1372.1564877973206), (-4934.412290595016, -2262.221250732925, 1179.739609772089), (-5327.8817764079495, -2231.9867615802304, 1359.6464550001344), (-5325.062319481317, -2241.6441634495636, 1168.0167880386696), (-5340.463113785453, -2535.7546438966506, 1361.8967050103477), (-4950.695984099426, -2554.741720457457, 1373.441722031907), (-4945.473723947931, -2556.2402560341357, 1179.8111506338519), (-5337.377794888555, -2538.786105745141, 1166.9498996111158)];
[(-4870.821245449377, -2255.221910169659, 1314.5306512200477), (-4903.137791108101, -2264.701527622383, 1124.9157666944307), (-5249.947446234888, -2200.878047271854, 1377.400340533925), (-5285.925668107049, -2214.9089964795685, 1189.4326730396535), (-5282.998458139237, -2502.703191897926, 1393.132240796348), (-4900.998049693048, -2550.8477798675854, 1328.5567154464522), (-4934.455355661075, -2556.9705925988746, 1137.859479935496), (-5318.913216134294, -2510.221391281053, 1201.6209546401728)];
[(-4790.1770476471675, -2274.797545846903, 1240.4891795294116), (-4870.842231546725, -2275.8062664987774, 1065.6174056688983), (-5131.161295900601, -2177.4459448702837, 1398.270476334401), (-5215.466337025383, -2182.5784510087815, 1225.9641751447002), (-5195.267093872298, -2473.5195893652735, 1424.1379018766524), (-4851.21436494516, -2565.01683328549, 1263.924962477763), (-4932.845500612774, -2562.5321130874568, 1088.2761661680393), (-5279.632011477478, -2472.1092058427857, 1248.3438821126372)];
[(-4723.311476579385, -2322.80775130973, 1159.2034136776194), (-4846.294302008297, -2300.300515679187, 1012.7224398352171), (-4987.488096163793, -2178.798211382509, 1404.3859894574648), (-5113.970659142129, -2159.8852867442924, 1261.320946375483), (-5093.771484406602, -2460.91114236102, 1443.8120666229624), (-4826.295126389887, -2599.534965236565, 1195.5137671694179), (-4949.781506190278, -2573.3832248174367, 1048.5800533160423), (-5220.07769141103, -2435.3499281168206, 1297.4688662769368)];
[(-4680.221544463873, -2381.0104183150597, 1096.886411063222), (-4823.697358940967, -2331.479673615769, 978.3561503966158), (-4856.745052311221, -2196.530726826997, 1389.2034033795621), (-5003.577726348745, -2149.9609706171354, 1274.7719057509235), (-5004.793066447343, -2454.390584092032, 1452.6727623169595), (-4824.70136671722, -2634.121642916529, 1156.5715329034717), (-4968.055459319534, -2580.9057019012957, 1037.6598701199914), (-5150.8487290371, -2401.2365576302454, 1334.9215042117187)];
